,M1US000V Index,M2US000$ Index,SPTRSGX Index,SP5LVIT Index,LT01TRUU Index,SPX Index
2012-02-29,0.020704999537207187,0.03255999927222729,0.026356999410875142,0.0011949999732896685,-0.0014849999668076633,0.025063999439775945
2012-03-30,0.04188699906375259,0.05610999874584376,0.04488199899680913,0.0409009990857914,-0.0005879999868571758,0.04551599898263812
2012-04-30,-0.021142999527417123,0.006606999852322042,-0.011571999741345644,-0.0003739999916404486,0.0021509999519214035,-0.017422999610565603
2012-05-31,-0.01626399963647127,-0.002779999937862158,-0.01109899975191802,0.029716999335773292,0.0004109999908134341,-0.016893999622389674
2012-06-29,0.03267299926970154,0.016594999629072845,0.021969999508932234,0.02705199939534068,-0.0005449999878183007,0.026689999403432012
2012-07-31,-0.003928999912180007,-0.0026779999401420353,0.002156999951787293,0.004896999890543521,0.002380999946780503,-0.0021359999522566797
2012-08-31,-0.0035939999196678398,-0.002648999940790236,0.00652199985422194,-0.024594999450258913,4.799999892711639e-05,0.006012999865598976
2012-09-28,0.026291999412328005,0.015623999650776387,0.0186579995829612,0.014412999677844346,9.999999776482583e-05,0.02313699948284775
2012-10-31,0.00994899977762252,-0.00768199982829392,-0.012363999723643064,0.015447999654710292,-0.0005679999873042107,-0.0024989999441429973
2012-11-30,-0.014165999683365226,0.011093999752029775,0.002576999942399561,-0.009105999796465038,0.0009089999796822667,-0.0009419999789446593
2012-12-31,0.02052999954111874,-0.008257999815419316,0.0005599999874830246,-0.003575999920070171,0.00028399999365210537,0.011004999754019081
2013-01-31,0.06462799855545162,0.04620599896721542,0.041853999064490194,0.05286999881826341,0.00014799999669194223,0.05422199878804386
2013-02-28,0.047693998933956025,0.053615998801589015,0.04627899896558375,0.06039799864999949,0.0008559999808669089,0.046296998965181406
2013-03-29,0.02608799941688776,0.03806999914906919,0.024744999446906148,0.03558899920452386,0.00023999999463558198,0.02450299945231527
2013-04-30,0.015524999652989209,0.018898999577574432,0.011441999744251372,0.029099999349564316,0.001018999977223575,0.010139999773353338
2013-05-31,0.050000998882390554,0.027313999389484523,0.050596998869068925,-0.007307999836653471,-0.001448999967612326,0.052027998837083575
2013-06-28,0.008411999811977147,0.006720999849773944,-0.0012419999722391368,0.02265399949364364,-0.0006539999853819609,0.0028639999359846113
2013-07-31,0.021554999518208204,0.038785999133065345,0.026847999399900437,0.018718999581597746,0.0015989999642595648,0.027024999395944178
2013-08-30,-0.015493999653682112,-0.011858999734930693,0.0005389999879524113,-0.02613899941574782,-0.0009769999781623483,-0.006319999858736992
2013-09-30,-0.0009389999790117144,0.008701999805495143,0.014803999669104813,-0.0026779999401420353,0.0022619999494403603,0.00863499980699271
2013-10-31,0.06000499865878373,0.0659989985248074,0.061598998623155064,0.05925299867559224,0.0010329999769106508,0.059473998670652506
2013-11-29,0.04493099899571389,0.05024099887702614,0.05209299883563071,0.031056999305821956,0.0009759999781847001,0.04993299888391047
2013-12-31,0.023421999476477506,0.030247999323904512,0.02724399939104915,0.011453999743983149,-0.001416999968327582,0.02544099943134934
2014-01-31,0.007523999831825495,0.021871999511122703,0.014500999675877391,0.019337999567762016,0.0016429999632760883,0.009209999794140458
2014-02-28,0.03333399925492704,0.060778998641483485,0.04666499895695597,0.031595999293774366,0.0008919999800622463,0.039992999106086786
2014-03-31,0.02592199942059815,-0.034686999224685135,-0.008177999817207455,0.020136999549902976,-0.0011319999746978282,0.0074949998324736955
2014-04-30,0.0033829999243840574,-0.016760999625362455,-0.005070999886654317,0.01125899974834174,0.0013339999701827763,-0.0007329999836161733
2014-05-30,0.00434599990285933,0.030577999316528437,0.02418299945946783,0.0012919999711215498,0.0018489999586716295,0.014211999682337046
2014-06-30,0.003141999929770827,0.003640999918617308,0.003379999924451113,0.004138999907486141,-0.0004769999893382192,0.003256999927200377
2014-07-31,0.00332399992570281,0.01043099976684898,0.00866299980636686,-0.01743699961025268,-0.0008159999817609788,0.007288999837078154
2014-08-29,0.03131299930009991,0.043733999022468925,0.04062299909200519,0.03469499922450632,0.0017409999610856176,0.037136999169923364
2014-09-30,0.015537999652698635,0.025459999430924658,0.020379999544471502,0.02278899949062616,-0.0005959999866783619,0.01719899961557239
2014-10-31,0.02562399942725897,0.029677999336645007,0.03581099919956178,0.05596199874915182,0.0028649999359622595,0.03081799931116402
2014-11-28,0.031137999304011465,0.052580998824723064,0.04505899899285287,0.04313799903579056,0.0014739999670535327,0.04145099907349795
2014-12-31,0.01423299968186766,0.004849999891594052,0.00577599987089634,0.027784999378956857,-0.002478999944590032,0.012861999712511897
2015-01-30,0.05095599886104465,0.08912999800778926,0.07720899827424438,0.09062799797430633,0.005288999881781638,0.06259599860087037
2015-02-27,0.030931999308615923,0.03676099917832762,0.04189399906359613,-0.0019389999566599727,-0.002292999948747456,0.03960199911482632
2015-03-31,-0.00840999981202185,0.001830999959073961,-0.0034049999238923196,0.009977999776974321,0.0024079999461770057,-0.0025149999437853693
2015-04-30,-0.02802199937365949,-0.054622998779080806,-0.04174599906690418,-0.065169998543337,0.0004659999895840884,-0.03715499916952104
2015-05-29,0.03934899912048131,0.0647619985524565,0.04920999890007079,0.04054499909374863,0.0007159999839961528,0.044106999014131724
2015-06-30,-0.024779999446123836,-0.0009979999776929616,-0.0175969996066764,-0.016232999637164174,0.0002559999942779541,-0.017862999600730838
2015-07-31,0.05204699883665889,0.0851729980962351,0.08241099815797061,0.08993799798972905,0.0005409999879077077,0.06650999851338565
2015-08-31,-0.046388998963125046,-0.0471919989451766,-0.04844699891712516,-0.03650699918400496,-0.00046799998953938487,-0.047943998928368085
2015-09-30,-0.007762999826483428,-0.005461999877914786,-0.008238999815843999,0.009959999777376652,0.0030459999319165944,-0.011009999753907323
2015-10-30,0.05282399881929159,0.04709399894736708,0.06766999848745764,0.04244399905130267,-0.0009819999780505894,0.05829099869709462
2015-11-30,0.023849999466910955,0.026402999409846962,0.02237999949976802,0.0323509992768988,-0.0024769999446347356,0.02422199945859611
2015-12-31,0.01870499958191067,0.03501599921733141,0.01985299955625087,0.03446399922966957,-0.0008909999800845981,0.019145999572053554
2016-01-29,-0.0293669993435964,-0.02258699949514121,-0.03631999918818474,-0.0026479999408125874,0.006091999863833189,-0.035535999205708504
2016-02-29,-0.03749999916180968,-0.048255998921394344,-0.04327699903268367,-0.025686999425850805,0.0011399999745190144,-0.03692999917455018
2016-03-31,0.02287199948877096,0.009429999789223074,0.023236999480612575,0.01604199964143336,0.0017419999610632658,0.023884999466128647
2016-04-29,-0.021250999525003134,-0.038626999136619274,-0.044542999004386366,-0.03909899912606925,0.0003869999913498759,-0.028536999362148343
2016-05-31,0.059663998666405677,0.06879699846226722,0.07094199841432274,0.06044699864890426,-0.001079999975860119,0.061810998618416484
2016-06-30,0.0018019999597221612,0.02067599953785539,-0.012625999717786907,0.04784499893058091,0.006029999865218997,-0.006513999854400754
2016-07-29,0.03645899918507785,0.034066999238543214,0.05381599879711866,0.010382999767921865,-0.0005659999873489141,0.04413399901352823
2016-08-31,0.009310999791882933,-0.01027699977029115,0.0013499999698251487,-0.014623999673128127,-0.0017129999617114663,0.005697999872639775
2016-09-30,-0.002624999941326678,0.004265999904647469,0.003291999926418066,-0.010408999767340719,0.0011739999737590552,-0.0004989999888464808
2016-10-31,0.006700999850220979,0.0019259999569505454,0.00029699999336153267,-0.0009979999776929616,-0.0007019999843090772,0.0033139999259263276
2016-11-30,0.04810799892470241,-0.005532999876327813,0.012481999721005558,0.0056529998736456035,-0.004148999907262623,0.03734599916525185
2016-12-30,0.030740999312885105,0.01395599968805909,0.017340999612398444,0.028823999355733397,0.00028299999367445704,0.022816999490000305
2017-01-31,-0.026326999411545694,0.0015009999664500357,-0.001610999963991344,-0.02345999947562814,0.001297999970987439,-0.012246999726258216
2017-02-28,0.05501899877022952,0.05632399874106049,0.059886998661421234,0.06418499856535345,0.0009849999779835343,0.05884399868473411
2017-03-31,-0.005722999872080982,0.02343699947614223,0.014434999677352607,0.0013739999692887067,0.00043799999020993706,0.0030509999318048355
2017-04-28,0.02467999944835901,0.05232799883037806,0.04630499896500259,0.03746899916250259,0.0014419999677687883,0.036850999176315964
2017-05-31,-0.009542999786697329,0.037566999160312115,0.01782599960155785,0.016505999631062147,0.0012839999713003634,0.003747999916225672
2017-06-30,-0.021109999528154733,-0.034825999221578245,-0.04247799905054271,-0.041800999065674846,-0.0008269999815151095,-0.032700999269075694
2017-07-31,-0.02533999943360686,-0.005765999871119857,-0.013618999695591627,-0.02546599943079054,0.002122999952547252,-0.018952999576367438
2017-08-31,-0.0067089998500421645,0.018093999595567584,0.017903999599814414,0.011585999741032721,0.0019699999559670686,0.006112999863363802
2017-09-29,0.025625999427214264,0.025059999439865352,0.0077459998268634075,0.0044999998994171625,-0.0016899999622255566,0.017205999615415933
2017-10-31,0.04531299898717552,0.08474299810584635,0.06692499850410968,0.05275699882078915,-0.000700999984331429,0.05718799872174859
2017-11-30,0.02960199933834374,0.028394999365322294,0.02846899936366826,0.03888999913074077,-0.0021469999520108106,0.03099099930729717
2017-12-29,-0.01719099961575121,-0.02805199937298894,-0.02336099947784096,-0.03986299910899252,6.399999856948853e-05,-0.01826299959179014
2018-01-31,0.020083999551087618,0.06395999857038259,0.054320998785831034,0.009304999792017042,-0.00310599993057549,0.03950899911690503
2018-02-28,-0.012854999712668357,0.025476999430544673,0.019149999571964144,-0.003912999912537634,-0.0004289999904111028,0.0018469999587163329
2018-03-30,-0.014571999674290419,-0.029623999337852,-0.022996999485976995,0.015594999651424586,0.001989999955520034,-0.018564999585039915
2018-04-30,-0.0043089999036863445,0.0016849999623373153,-0.003229999927803874,-0.011602999740652738,-0.0017539999607950449,-0.0021549999518319964
2018-05-31,0.014084999685175717,0.04554099898207933,0.05395099879410118,0.01756899960730225,0.0037199999168515204,0.034537999228015544
2018-06-29,0.01966899956036359,0.013177999705448747,0.02071999953687191,0.029128999348916114,0.00011599999740719794,0.020832999534346162
2018-07-31,0.03149999929592013,0.008133999818190933,0.023693999470397832,0.024547999451309442,-0.00015399999655783177,0.02648399940803647
2018-08-31,0.01674099962580949,0.0628929985942319,0.053060998813994224,0.02228799950182438,0.0032979999262839556,0.03671099917944521
2018-09-28,-0.005715999872237444,-8.999999798834323e-05,-0.0021329999523237346,-0.01285299971271306,-0.001238999972306192,-0.0037019999172538515
2018-10-31,-0.02799899937417358,-0.08271099815126509,-0.06521999854221941,-0.012288999725319443,0.001448999967612326,-0.05258399882465601
2018-11-30,0.040457999095693226,0.025089999439194797,0.026596999405510722,0.06012899865601212,0.0035939999196678398,0.03169699929151684
2018-12-31,-0.07088699841555209,-0.05462499877903611,-0.06420299856495112,-0.046879998952150344,0.008057999819889665,-0.06845199846997857
2019-01-31,0.03363799924813211,0.029250999346189202,0.037367999164760114,0.028956999352760613,0.002675999940186739,0.04223799905590713
2019-02-28,0.031713999291136864,0.037054999171756205,0.04196599906198681,0.04231399905420839,0.0009669999783858657,0.03320699925776571
2019-03-29,0.023237999480590223,0.03764499915856868,0.04341699902955443,0.03937599911987781,0.006249999860301614,0.03546699920725077
2019-04-30,0.034981999218091364,0.026527999407052996,0.043251999033242464,0.026865999399498103,0.0020119999550282956,0.04391399901844561
2019-05-31,-0.0581269987007603,-0.01444499967712909,-0.04490399899631739,-0.0009849999779835343,0.00738899983484298,-0.05565799875594676
2019-06-28,0.033699999246746305,0.02851199936270714,0.02782899937797338,0.004501999899372458,0.005204999883659183,0.03636199918724597
2019-07-31,0.01393899968843907,0.022627999494224785,0.015888999644853175,0.014901999666914344,-0.0011559999741613863,0.01871099958177656
2019-08-30,-0.015611999651044607,0.014376999678649008,0.004344999902881682,0.03618899919111282,0.008150999817810953,-0.0044629999002441766
2019-09-30,0.02979099933411926,-0.01655699962992221,-0.0016629999628290535,0.017432999610342087,-0.0011509999742731452,0.014114999684505164
2019-10-31,0.00772199982739985,0.00025099999438971284,0.01137899974565953,-0.00972599978260696,0.0033179999258369204,0.015561999652162194
2019-11-29,0.038410999141447244,0.043129999035969376,0.04373799902237952,0.009575999785959721,-0.00040099999103695153,0.04574799897745251
2019-12-31,0.003710999917052686,-0.005337999880686403,0.00575799987129867,-0.005690999872796238,0.0021499999519437553,0.006537999853864313
2020-01-31,-0.0063129998588934534,0.05736699871774763,0.042877999041602013,0.05103099885936827,0.005530999876372516,0.019277999569103123
2020-02-28,-0.08424799811691046,-0.05959299866799265,-0.05762399871200322,-0.08174899817276746,0.00896199979968369,-0.06859199846684932
2020-03-31,-0.1832037147822123,-0.11533453223752199,-0.10285251760253233,-0.13122934781364937,0.012440745172986656,-0.12487129701421507
2020-04-30,0.1107937040783109,0.11701726795316914,0.14250229528978164,0.06436488865343781,0.0027264538264384353,0.1269835537781887
